game_id,normalized_title,representative_title,cluster_title,match_status,match_confidence,canonical_title,canonical_slug,alias_match_status,alias_match_confidence,alias_canonical_title,alias_canonical_slug,alias_rejection_notes
thefalllastdaysofgaia,the fall last daysof gaiav,The Fall Last Daysof Gaiav,The Fall: Last Days of Gaia,matched,high,The Fall: Last Days of Gaia,the-fall-last-days-of-gaia,unmatched,low,,,
theitalianjob,the italian job,The Italian Job,The Italian Job,ambiguous,low,,,ambiguous,low,,,
thelastremnant,the last remnant,The Last Remnant,The Last Remnant,matched,high,The Last Remnant,the-last-remnant,matched,high,The Last Remnant,the-last-remnant,
thelegendofzelda,the legend of zelda,The Legend of Zelda,The Legend of Zelda,ambiguous,low,,,ambiguous,low,,,
thelongestjourneyspecialedition,the longest journey special,The Longest Journey Special Edition,The Longest Journey Special Edition,matched,high,The Longest Journey,the-longest-journey,matched,high,The Longest Journey,the-longest-journey,
thematrixonline,the matrix online,The Matrix Online,The Matrix Online,matched,high,The Matrix Online,the-matrix-online,matched,high,The Matrix Online,the-matrix-online,
themomentofsilence,the moment of silence,The Moment of Silence,The Moment of Silence,matched,high,The Moment of Silence,the-moment-of-silence,matched,high,The Moment of Silence,the-moment-of-silence,
themomentofsilence,the momentof silence,The Momentof Silence,The Moment of Silence,matched,high,The Moment of Silence,the-moment-of-silence,unmatched,low,,,
themovies,the movies,The Movies,The Movies,matched,high,The Movies (video game),the-movies-video-game,matched,high,The Movies (video game),the-movies-video-game,
themovies,the movies v,The Movies v,The Movies,matched,high,The Movies (video game),the-movies-video-game,unmatched,low,,,
theoutfit,the outfit,The Outfit,The Outfit,matched,high,The Outfit (video game),the-outfit-video-game,matched,high,The Outfit (video game),the-outfit-video-game,
thepartners,the partners,The Partners,The Partners,matched,high,The Partners,the-partners,matched,high,The Partners,the-partners,
theregiment,the regiment,The Regiment,The Regiment,matched,high,The Regiment (video game),the-regiment-video-game,matched,high,The Regiment (video game),the-regiment-video-game,
thesagaofryzom,the sagaof ryzom,The Sagaof Ryzom,The Sagaof Ryzom,unmatched,low,,,unmatched,low,,,
thesecretofadisland,the secretof ad island,The Secretof Ad Island,The Secretof Ad Island,unmatched,low,,,unmatched,low,,,
thesecretsofdavinci,the secretsof da vinci,The Secretsof Da Vinci,The Secretsof Da Vinci,unmatched,low,,,unmatched,low,,,
thesettlersriseofanempire,the settlers riseofan empire,The Settlers Riseofan Empire,The Settlers Rise of an Empire,unmatched,low,,,unmatched,low,,,
theseusreturnofthehero,theseus returnofthe hero,Theseus Returnofthe Hero,Theseus Returnofthe Hero,unmatched,low,,,unmatched,low,,,
theshow,the show,The Show,The Show,unmatched,low,,,matched,high,Q110817152,q110817152,
thewesterner,the westerner,The Westerner,The Westerner,ambiguous,low,,,ambiguous,low,,,
thewheelman,the wheelman,The Wheelman,The Wheelman,matched,high,Wheelman (video game),wheelman-video-game,matched,high,Wheelman (video game),wheelman-video-game,
thewitcher,the witcher,The Witcher,The Witcher,ambiguous,low,,,ambiguous,low,,,
thewitcher,the witcher v 1,The Witcher v 1,The Witcher,ambiguous,low,,,,,,,
thewitcher,the witcher v 1 2,The Witcher v 1 2,The Witcher,ambiguous,low,,,,,,,
thewitcheradventureeditor,the witcher adventure editorv13,The Witcher Adventure Editorv13,The Witcher Adventure Editor,unmatched,low,,,,,,,
thirstypunk,thirsty punk,Thirsty Punk,Thirsty Punk,unmatched,low,,,unmatched,low,,,
thrillvilleverrckteachterbahn,thrillville verrckte achterbahn,Thrillville Verrckte Achterbahn,Thrillville Verrckte Achterbahn,unmatched,low,,,unmatched,low,,,
thunderbrigade,thunder brigade,Thunder Brigade,Thunder Brigade,matched,high,Thunder Brigade,thunder-brigade,matched,high,Thunder Brigade,thunder-brigade,
tigerwoodspgatour08,tiger woods pga tour08,Tiger Woods PGA Tour 08,Tiger Woods PGA Tour 08,matched,high,Tiger Woods PGA Tour 08,tiger-woods-pga-tour-08,matched,high,Tiger Woods PGA Tour 08,tiger-woods-pga-tour-08,
tigerwoodspgatour08,tiger woods pgatour08,Tiger Woods PGATour08,Tiger Woods PGA Tour 08,matched,high,Tiger Woods PGA Tour 08,tiger-woods-pga-tour-08,unmatched,low,,,
tigerwoodspgatour2005,tiger woods pga tour2005,Tiger Woods PGA Tour 2005,Tiger Woods PGA Tour 2005,ambiguous,low,,,ambiguous,low,,,
timanfayaverschollenindenfeuerbergen,timanfaya verschollen in den feuerbergen,Timanfaya Verschollen in den Feuerbergen,Timanfaya Verschollen in den Feuerbergen,unmatched,low,,,unmatched,low,,,
timanfayaverschollenindenfeuerbergen,timanfaya verscholleninden feuerbergen,Timanfaya Verscholleninden Feuerbergen,Timanfaya Verschollen in den Feuerbergen,unmatched,low,,,unmatched,low,,,
timeshift,time shift v 1,Time Shift v 1,Timeshift,ambiguous,low,,,,,,,
timeshift,time shiftv12,Time Shiftv12,Timeshift,ambiguous,low,,,,,,,
timeshift,timeshift,Timeshift,Timeshift,ambiguous,low,,,ambiguous,low,,,
tipseinblenden,tips einblenden,Tips einblenden,Tips einblenden,unmatched,low,,,unmatched,low,,,
tischfuball,tischfuball,Tischfuball,Tischfuball,unmatched,low,,,unmatched,low,,,
titanquest,titan quest,Titan Quest,Titan Quest,ambiguous,low,,,ambiguous,low,,,
titanquest,titan questv,Titan Questv,Titan Quest,ambiguous,low,,,unmatched,low,,,
titanquestimmortalthrone,titan quest immortal throne,Titan Quest Immortal Throne,Titan Quest: Immortal Throne,matched,high,Titan Quest: Immortal Throne,titan-quest-immortal-throne,matched,high,Titan Quest: Immortal Throne,titan-quest-immortal-throne,
titanquestsprach,titan quest sprach,Titan Quest Sprach,Titan Quest Sprach,ambiguous,low,,,ambiguous,low,,,
tmainwindowwindowtitle,t main window window title,T Main Window Window Title,T Main Window Window Title,unmatched,low,,,unmatched,low,,,
tmntteenagemutantninjaturtles,tmntteenage mutant ninja turtles,TMNTTeenage Mutant Ninja Turtles,TMNT Teenage Mutant Ninja Turtles,unmatched,low,,,unmatched,low,,,
tombraider,tomb raider,Tomb Raider,Tomb Raider,unmatched,low,,,unmatched,low,,,
tombraider2,tomb raider 2,Tomb Raider 2,Tomb Raider 2,unmatched,low,,,unmatched,low,,,
tombraider3,tomb raider 3,Tomb Raider 3,Tomb Raider 3,unmatched,low,,,unmatched,low,,,
tombraider4thelastrevelation,tomb raider 4 the last revelation,Tomb Raider 4 The Last Revelation,Tomb Raider 4 The Last Revelation,unmatched,low,,,unmatched,low,,,
tombraideranniversary,tomb raider anniversary,Tomb Raider Anniversary,Tomb Raider Anniversary,unmatched,low,,,unmatched,low,,,
tombraiderlegend,tomb raider legend,Tomb Raider Legend,Tomb Raider Legend,unmatched,low,,,unmatched,low,,,
tombraiderlegend,tomb raider legendv,Tomb Raider Legendv,Tomb Raider Legend,unmatched,low,,,unmatched,low,,,
tombraiderunderworld,tomb raider underworld,Tomb Raider - Underworld,Tomb Raider - Underworld,unmatched,low,,,unmatched,low,,,
tombraiderunderworld,tomb raider underworld v 1,Tomb Raider - Underworld v 1,Tomb Raider - Underworld,unmatched,low,,,,,,,
tomclancysghostrecon2,tom clancy s ghost recon 2,Tom Clancy's Ghost Recon 2,Tom Clancy's Ghost Recon 2,unmatched,low,,,unmatched,low,,,
tomclancysghostreconadvancedwarfighter,tom clancy s ghost recon advanced warfighter,Tom Clancy's Ghost Recon Advanced Warfighter,Tom Clancys Ghost Recon Advanced Warfighter,unmatched,low,,,unmatched,low,,,
tomclancysghostreconadvancedwarfighter,tom clancys ghost recon advanced warfighter,Tom Clancys Ghost Recon Advanced Warfighter,Tom Clancys Ghost Recon Advanced Warfighter,unmatched,low,,,unmatched,low,,,
tomclancysghostreconadvancedwarfighter,tom clancys ghost recon advanced warfighterv,Tom Clancys Ghost Recon Advanced Warfighterv,Tom Clancys Ghost Recon Advanced Warfighter,unmatched,low,,,unmatched,low,,,
tomclancysghostreconadvancedwarfighter2,tom clancy s ghost recon advanced warfighter 2,Tom Clancy's Ghost Recon Advanced Warfighter 2,Tom Clancy's Ghost Recon Advanced Warfighter 2,unmatched,low,,,unmatched,low,,,
tomclancysghostreconadvancedwarfighter2,tom clancy s ghost recon advanced warfighter 2v 1,Tom Clancy's Ghost Recon Advanced Warfighter 2 v 1,Tom Clancy's Ghost Recon Advanced Warfighter 2,unmatched,low,,,,,,,
tomclancysrainbowsixvegas,tom clancys rainbow six vegas,Tom Clancys Rainbow Six Vegas,Tom Clancys Rainbow Six Vegas,unmatched,low,,,unmatched,low,,,
tomclancysrainbowsixvegas,tom clancys rainbow six vegasv,Tom Clancys Rainbow Six Vegasv,Tom Clancys Rainbow Six Vegas,unmatched,low,,,unmatched,low,,,
tomclancysrainbowsixvegas,tom clancys rainbow six vegasv105,Tom Clancys Rainbow Six Vegasv105,Tom Clancys Rainbow Six Vegas,unmatched,low,,,,,,,
tomclancyssplintercell,tom clancys splinter cell,Tom Clancys Splinter Cell,Tom Clancys Splinter Cell,unmatched,low,,,unmatched,low,,,
tomclancyssplintercellchaostheory,tom clancy s splinter cell chaos theory,Tom Clancy's Splinter Cell Chaos Theory,Tom Clancy's Splinter Cell Chaos Theory,unmatched,low,,,unmatched,low,,,
tomclancyssplintercellconviction,tom clancys splinter cell conviction,Tom Clancys Splinter Cell Conviction,Tom Clancys Splinter Cell Conviction,unmatched,low,,,unmatched,low,,,
tomclancyssplintercelldoubleagent,tom clancys splinter cell double agent,Tom Clancys Splinter Cell Double Agent,Tom Clancys Splinter Cell Double Agent,unmatched,low,,,unmatched,low,,,
tomclancyssplintercelldoubleagent,tom clancys splinter cell double agentv,Tom Clancys Splinter Cell Double Agentv,Tom Clancys Splinter Cell Double Agent,unmatched,low,,,unmatched,low,,,
tomclancyssplintercellpandoratomorrow,tom clancys splinter cell pandora tomorrow,Tom Clancys Splinter Cell Pandora Tomorrow,Tom Clancys Splinter Cell Pandora Tomorrow,unmatched,low,,,unmatched,low,,,
tonyhawksproject,tony hawks project,Tony Hawks Project,Tony Hawks Project,unmatched,low,,,unmatched,low,,,
tonyhawksprovingground,tony hawks proving ground,Tony Hawks Proving Ground,Tony Hawks Proving Ground,unmatched,low,,,unmatched,low,,,
tonyhawkunderground2,tony hawk underground 2,Tony Hawk Underground 2,Tony Hawk Underground 2,unmatched,low,,,unmatched,low,,,
topspin,top spin,Top Spin,Top Spin,unmatched,low,,,unmatched,low,,,
torchance,torchance,Torchance,Torchance,unmatched,low,,,unmatched,low,,,
torchance2009,torchance2009,Torchance 2009,Torchance 2009,unmatched,low,,,unmatched,low,,,
tortugatwotreasures,tortuga two treasures,Tortuga Two Treasures,Tortuga Two Treasures,unmatched,low,,,unmatched,low,,,
torustrooper,torus trooper,Torus Trooper,Torus Trooper,unmatched,low,,,unmatched,low,,,
totaloverdose,total overdose,Total Overdose,Total Overdose,unmatched,low,,,unmatched,low,,,
toucan,toucan,Toucan,Toucan,unmatched,low,,,unmatched,low,,,
trackmania,trackmania v 1 50 1,Trackmania v 1 50 1,Trackmania,unmatched,low,,,,,,,
trackmania,trackmaniav150152,Trackmaniav150152,Trackmania,unmatched,low,,,,,,,
trackmanianations,trackmania nations,Trackmania Nations,Trackmania Nations,unmatched,low,,,unmatched,low,,,
trackmanianationseswc,trackmania nations eswc,Trackmania Nations ESWC,Trackmania Nations ESWC,unmatched,low,,,unmatched,low,,,
trackmanianationsforever,trackmania nations forever,Trackmania Nations Forever,Trackmania Nations Forever,unmatched,low,,,unmatched,low,,,
trackmaniaorigextver,trackmania orig ext ver,Trackmania Orig Ext Ver,Trackmania Orig Ext Ver,unmatched,low,,,unmatched,low,,,
trackmaniasunrise,trackmania sunrise,Trackmania Sunrise,Trackmania Sunrise,unmatched,low,,,unmatched,low,,,
trackmaniasunriseexupgr,trackmania sunrise ex upgr,Trackmania Sunrise Ex Upgr,Trackmania Sunrise Ex Upgr,unmatched,low,,,unmatched,low,,,
trackmaniaunited,trackmania united,Trackmania United,Trackmania United,unmatched,low,,,unmatched,low,,,
trainzrailroadsim,trainz railroad sim,Trainz Railroad Sim,Trainz Railroad Sim,unmatched,low,,,unmatched,low,,,
transactionvalue,transaction value,transaction value,transaction value,unmatched,low,,,unmatched,low,,,
transformersthegame,transformers the,Transformers The Game,Transformers The Game,unmatched,low,,,unmatched,low,,,
transformersthegamegameplay,transformers the gameplay,Transformers The Game Gameplay,Transformers The Game Gameplay,unmatched,low,,,unmatched,low,,,
transformersthegameintro,transformers the intro,Transformers The Game Intro,Transformers The Game Intro,unmatched,low,,,unmatched,low,,,
treasureisland,treasure island,Treasure Island,Treasure Island,unmatched,low,,,unmatched,low,,,
treasureisland,treasure island v 1,Treasure Island v 1,Treasure Island,unmatched,low,,,,,,,
treasureisland,treasure islandv1002,Treasure Islandv1002,Treasure Island,unmatched,low,,,,,,,
trials2secondedition,trials 2 second,Trials 2 Second Edition,Trials 2 Second Edition,unmatched,low,,,unmatched,low,,,
trials2secondedition,trials2 second,Trials2 Second Edition,Trials 2 Second Edition,unmatched,low,,,unmatched,low,,,
tribaltrouble,tribal trouble,Tribal Trouble,Tribal Trouble,unmatched,low,,,unmatched,low,,,
tribesvengeance,tribes vengeance,Tribes Vengeance,Tribes Vengeance,unmatched,low,,,unmatched,low,,,
tribunal,tribunal,Tribunal,Tribunal,unmatched,low,,,unmatched,low,,,
trommy,trommy,Trommy,Trommy,unmatched,low,,,unmatched,low,,,
tubetwist,tube twist,Tube Twist,Tube Twist,unmatched,low,,,unmatched,low,,,
tunnelsoftheunderworld,tunnelsofthe underworld,Tunnelsofthe Underworld,Tunnelsofthe Underworld,unmatched,low,,,unmatched,low,,,
tupdatewindowwindowtitle,t window window title,T Update Window Window Title,T Update Window Window Title,unmatched,low,,,unmatched,low,,,
turbolister6,turbo lister 6,Turbo Lister 6,Turbo Lister 6,unmatched,low,,,unmatched,low,,,
turbostrauss,turbo strau,Turbo Strauß,Turbo Strauß,unmatched,low,,,unmatched,low,,,
turok2,turok 2,Turok 2,Turok 2,unmatched,low,,,unmatched,low,,,
tuxracer,tux racer,Tux Racer,Tux Racer,unmatched,low,,,unmatched,low,,,
tversity1,tversity 1,Tversity 1,Tversity 1,unmatched,low,,,unmatched,low,,,
twoworlds,two worlds,Two Worlds,Two Worlds,unmatched,low,,,unmatched,low,,,
twoworlds,two worlds v 1,Two Worlds v 1,Two Worlds,unmatched,low,,,,,,,
twoworlds,two worldsv,Two Worldsv,Two Worlds,unmatched,low,,,unmatched,low,,,
twoworldsservicerelease1,two worlds service release 1,Two Worlds Service Release 1,Two Worlds Service Release 1,unmatched,low,,,unmatched,low,,,
twoworldsservicerelease15,two worlds service release15,Two Worlds Service Release15,Two Worlds Service Release 15,unmatched,low,,,unmatched,low,,,
tycooncitynewyork,tycoon city new york,Tycoon City New York,Tycoon City New York,unmatched,low,,,unmatched,low,,,
tycooncitynewyork,tycoon city new yorkv,Tycoon City New Yorkv,Tycoon City New York,unmatched,low,,,unmatched,low,,,
ubisoftgamesforeveryone,ubisoft gamesfor everyone,Ubisoft Gamesfor Everyone,Ubisoft Gamesfor Everyone,unmatched,low,,,unmatched,low,,,
uefachampionsleague,uefa championsleague,UEFA Championsleague,UEFA Championsleague,unmatched,low,,,unmatched,low,,,
uefaeuro,uefaeuro,UEFAEuro,UEFA Euro,unmatched,low,,,unmatched,low,,,
ufoafterlight,ufo afterlight,Ufo Afterlight,Ufo Afterlight,unmatched,low,,,unmatched,low,,,
ufoaftershock,ufo aftershock,UFO Aftershock,UFO Aftershock,unmatched,low,,,unmatched,low,,,
ulistein3dmahjongg,uli stein 3d mahjongg,Uli Stein 3 D Mahjongg,Uli Stein 3 D Mahjongg,unmatched,low,,,unmatched,low,,,
ulisteinsteinschlag,uli stein steinschlag,Uli Stein Steinschlag,Uli Stein Steinschlag,unmatched,low,,,unmatched,low,,,
ultimatemahjongg15,ultimate mahjongg15,Ultimate Mahjongg15,Ultimate Mahjongg 15,unmatched,low,,,unmatched,low,,,
undercoveroperationwintersonne,undercover operation wintersonne,Undercover Operation Wintersonne,Undercover Operation Wintersonne,unmatched,low,,,unmatched,low,,,
undercoveroperationwstensonne,undercover operation wstensonne,Undercover Operation Wstensonne,Undercover Operation Wstensonne,unmatched,low,,,unmatched,low,,,
universeatwarangriffszielerde,universeat war angriffsziel erde,Universeat War Angriffsziel Erde,Universeat War Angriffsziel Erde,unmatched,low,,,unmatched,low,,,
unrealtourn2004,unreal tourn2004v,Unreal Tourn 2004 v,Unreal Tourn 2004,unmatched,low,,,unmatched,low,,,
unrealtournament,unreal tournament,Unreal Tournament,Unreal Tournament,unmatched,low,,,unmatched,low,,,
unrealtournament2004,unreal tournament2004,Unreal Tournament 2004,Unreal Tournament 2004,unmatched,low,,,unmatched,low,,,
unrealtournament3,unreal tournament 3,Unreal Tournament 3,Unreal Tournament 3,unmatched,low,,,unmatched,low,,,
unrealtournament3,unreal tournament 3v 1,Unreal Tournament 3 v 1,Unreal Tournament 3,unmatched,low,,,,,,,
uprising2,uprising 2,Uprising 2,Uprising 2,unmatched,low,,,unmatched,low,,,
upyours,up yours,Up Yours,Up Yours,unmatched,low,,,unmatched,low,,,
urlaubsraser,urlaubsraser,Urlaubsraser,Urlaubsraser,unmatched,low,,,unmatched,low,,,
urmeldaspartyspiel,urmel das partyspiel,Urmel Das Partyspiel,Urmel Das Partyspiel,unmatched,low,,,unmatched,low,,,
usaracer,usa racer,USA Racer,USA Racer,unmatched,low,,,unmatched,low,,,
valitseasennuskieli,valitse asennuskieli,Valitse asennuskieli,Valitse asennuskieli,unmatched,low,,,unmatched,low,,,
vampiresdawnancientblood,vampires dawn ancient blood,Vampires Dawn Ancient Blood,Vampires Dawn Ancient Blood,unmatched,low,,,unmatched,low,,,
vampirjagd,vampirjagd,Vampirjagd,Vampirjagd,unmatched,low,,,unmatched,low,,,
velayageschichteeinerkriegerin1,velaya geschichte einer kriegerin 1,Velaya - Geschichte einer Kriegerin 1,Velaya - Geschichte einer Kriegerin 1,unmatched,low,,,unmatched,low,,,
verliebtinberlin,verliebt in berlin,Verliebt in Berlin,Verliebt in Berlin,unmatched,low,,,unmatched,low,,,
verliebtinberlin,verliebtin berlin,Verliebtin Berlin,Verliebt in Berlin,unmatched,low,,,unmatched,low,,,
videotippszuanno,videotippszu anno,Videotippszu Anno,Videotippszu Anno,unmatched,low,,,unmatched,low,,,
virtuafighter,virtua fighter,Virtua Fighter,Virtua Fighter,unmatched,low,,,unmatched,low,,,
virtualskipper,virtual skipper,Virtual Skipper,Virtual Skipper,unmatched,low,,,unmatched,low,,,
virtualstratton,virtual stratton,Virtual Stratton,Virtual Stratton,unmatched,low,,,unmatched,low,,,
vistatuning,vista tuning,Vista Tuning,Vista Tuning,unmatched,low,,,unmatched,low,,,
vivisector,vivisector,Vivisector,Vivisector,unmatched,low,,,unmatched,low,,,
vogelpiraten,vogelpiraten,Vogelpiraten,Vogelpiraten,unmatched,low,,,unmatched,low,,,
vybertejazyk,vyberte jazyk,Vyberte jazyk,Vyberte jazyk,unmatched,low,,,unmatched,low,,,
vyrox,vyrox,Vyrox,Vyrox,unmatched,low,,,unmatched,low,,,
waldmeistersauseedelweiss,waldmeister sause edelwei,Waldmeister Sause Edelweiß,Waldmeister Sause Edelweiß,unmatched,low,,,unmatched,low,,,
waldmeistersausexxlwinteredition,waldmeister sause xxlwinter,Waldmeister Sause XXLWinter Edition,Waldmeister Sause XXL Winter Edition,unmatched,low,,,unmatched,low,,,
wallacegromit,wallace gromit,Wallace Gromit,Wallace Gromit,unmatched,low,,,unmatched,low,,,
wallederletzterumtdieerdeauf,wall eder letzterumtdie erdeauf,Wall EDer Letzterumtdie Erdeauf,Wall E Der Letzterumtdie Erdeauf,unmatched,low,,,unmatched,low,,,
